f1,success,precision,recall,map_condition,submission_mode,model_short,log_codebase_size,codebase_size,issue_id,repo,issue_idx,rep,turns_used,hit_turn_cap,total_input_tokens,total_output_tokens,total_cost,wall_time_seconds
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,10.883015959814806,53264,pandas/44,pandas,44,2,30,1,590054,14315,0.011698,155.86
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,10.883015959814806,53264,pandas/44,pandas,44,3,30,1,957106,11813,0.01618,144.27
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.346705246496699,11461,requests/12,requests,12,1,12,0,90365,3628,0.002796,34.23
0.8,0,1.0,0.6667,all_tools,required,deepseek_flash,9.346705246496699,11461,requests/12,requests,12,2,9,0,56182,2043,0.002467,21.97
0.8,0,1.0,0.6667,all_tools,required,deepseek_flash,9.346705246496699,11461,requests/12,requests,12,3,19,0,200056,3474,0.003341,40.68
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.348274558065496,11479,requests/13,requests,13,1,19,0,341532,11443,0.00664,100.68
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.348274558065496,11479,requests/13,requests,13,2,20,0,299125,9713,0.0054,93.92
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.348274558065496,11479,requests/13,requests,13,3,26,0,351021,12495,0.007982,126.06
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,7.958576903813898,2860,requests/7,requests,7,1,10,0,75280,6745,0.002927,72.2
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,7.958576903813898,2860,requests/7,requests,7,2,11,0,65140,3350,0.001821,37.43
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,7.958576903813898,2860,requests/7,requests,7,3,9,0,55461,2949,0.001689,33.46
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,10.031000872835088,22720,rich/1,rich,1,1,5,0,36040,1874,0.002111,17.57
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,10.031000872835088,22720,rich/1,rich,1,2,10,0,81277,2063,0.00242,24.84
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,10.031000872835088,22720,rich/1,rich,1,3,6,0,40889,1664,0.002046,18.96
0.4,0,1.0,0.25,all_tools,required,deepseek_flash,10.051648903516648,23194,rich/12,rich,12,1,26,0,1091792,27706,0.024295,233.62
0.4,0,1.0,0.25,all_tools,required,deepseek_flash,10.051648903516648,23194,rich/12,rich,12,2,30,1,805893,32157,0.017882,303.04
0.4,0,1.0,0.25,all_tools,required,deepseek_flash,10.051648903516648,23194,rich/12,rich,12,3,20,0,431710,11237,0.007389,107.83
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,10.039939675671627,22924,rich/8,rich,8,1,7,0,48643,1732,0.001605,19.18
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,10.039939675671627,22924,rich/8,rich,8,2,9,0,73031,2160,0.001961,25.04
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,10.039939675671627,22924,rich/8,rich,8,3,10,0,83915,2745,0.002208,30.82
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,1,28,0,283748,4860,0.004891,64.82
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,2,23,0,113170,2925,0.001683,43.3
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,3,23,0,176751,3912,0.002817,47.28
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,1,21,0,462106,6011,0.007353,64.62
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,2,17,0,385185,4658,0.00597,46.86
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,3,10,0,246679,4421,0.00576,45.57
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,1,12,0,170956,16642,0.006905,165.57
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,2,18,0,741430,60991,0.021251,532.74
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,3,13,0,238753,18509,0.008086,157.26
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.796458979777604,17970,scrapy/20,scrapy,20,1,10,0,70093,1559,0.001627,19.38
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.796458979777604,17970,scrapy/20,scrapy,20,2,5,0,38361,1554,0.00217,15.49
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.796458979777604,17970,scrapy/20,scrapy,20,3,8,0,69164,1657,0.00249,16.94
0.6667,1,0.5,1.0,all_tools,required,deepseek_flash,9.655026193237628,15600,scrapy/26,scrapy,26,1,22,0,230516,3666,0.003304,52.82
0.6667,1,0.5,1.0,all_tools,required,deepseek_flash,9.655026193237628,15600,scrapy/26,scrapy,26,2,19,0,185999,3149,0.003003,38.68
0.6667,1,0.5,1.0,all_tools,required,deepseek_flash,9.655026193237628,15600,scrapy/26,scrapy,26,3,30,0,328162,4765,0.005656,62.27
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,9.73477299914839,16895,scrapy/48,scrapy,48,1,30,1,250621,5946,0.005299,83.11
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,9.73477299914839,16895,scrapy/48,scrapy,48,2,30,1,252099,6499,0.004958,69.76
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,9.73477299914839,16895,scrapy/48,scrapy,48,3,30,1,227113,6505,0.004922,75.5
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,1,18,0,375783,3237,0.004853,40.96
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,2,4,0,71747,1896,0.003112,18.51
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,3,4,0,72510,1919,0.00312,19.24
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,1,23,0,640169,9544,0.008826,84.19
0.6667,1,0.5,1.0,all_tools,required,deepseek_flash,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,2,30,0,750820,16356,0.012632,168.41
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,3,29,0,1120814,22627,0.020474,212.98
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,1,27,0,776428,20937,0.019449,204.82
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,2,27,0,930700,28438,0.023654,245.26
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,3,27,0,859319,28790,0.024454,278.26
0.4,0,0.5,0.3333,all_tools,required,deepseek_flash,8.483636407887394,4835,thefuck/10,thefuck,10,1,27,0,558221,36999,0.016666,325.93
0.4,0,0.5,0.3333,all_tools,required,deepseek_flash,8.483636407887394,4835,thefuck/10,thefuck,10,2,30,1,716712,33457,0.0219,321.32
0.5,0,1.0,0.3333,all_tools,required,deepseek_flash,8.483636407887394,4835,thefuck/10,thefuck,10,3,29,0,914563,44527,0.026198,400.16
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,8.270781013162674,3908,thefuck/20,thefuck,20,1,10,0,64577,3694,0.002137,35.47
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,8.270781013162674,3908,thefuck/20,thefuck,20,2,12,0,62496,3622,0.002072,33.34
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,8.270781013162674,3908,thefuck/20,thefuck,20,3,14,0,121283,6642,0.003526,66.69
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,7.822845290279774,2497,thefuck/5,thefuck,5,1,27,0,263485,7451,0.005906,85.05
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,7.822845290279774,2497,thefuck/5,thefuck,5,2,19,0,181599,5393,0.003349,58.37
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,7.822845290279774,2497,thefuck/5,thefuck,5,3,13,0,88820,2976,0.002046,31.53
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,12.430331574579306,250279,transformers/25,transformers,25,1,17,0,186382,4282,0.004234,48.61
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,12.430331574579306,250279,transformers/25,transformers,25,2,14,0,220474,4327,0.004857,46.53
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,12.430331574579306,250279,transformers/25,transformers,25,3,16,0,165484,3308,0.003652,43.48
0.1538,0,1.0,0.0833,all_tools,required,deepseek_flash,12.407424472605875,244611,transformers/27,transformers,27,1,7,0,58391,1763,0.001854,19.02
0.1538,0,1.0,0.0833,all_tools,required,deepseek_flash,12.407424472605875,244611,transformers/27,transformers,27,2,9,0,61762,1843,0.001804,21.64
0.1538,0,1.0,0.0833,all_tools,required,deepseek_flash,12.407424472605875,244611,transformers/27,transformers,27,3,5,0,22856,961,0.000835,10.66
0.8889,0,1.0,0.8,all_tools,required,deepseek_flash,11.587420505060633,107734,transformers/5,transformers,5,1,30,1,949010,7927,0.01654,93.88
0.75,0,1.0,0.6,all_tools,required,deepseek_flash,11.587420505060633,107734,transformers/5,transformers,5,2,28,0,1010937,7477,0.018498,92.2
0.8889,0,1.0,0.8,all_tools,required,deepseek_flash,11.587420505060633,107734,transformers/5,transformers,5,3,23,0,906803,7357,0.012474,81.35
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,1,9,0,64262,4263,0.0022,44.61
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,2,15,0,201691,6415,0.004042,62.41
1.0,1,1.0,1.0,all_tools,required,deepseek_flash,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,3,28,0,447256,16469,0.010591,146.0
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,1,30,1,760706,13399,0.013697,159.21
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,2,30,1,437300,12888,0.009564,136.03
0.5,1,0.3333,1.0,all_tools,required,deepseek_flash,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,3,30,0,799683,10717,0.014574,107.79
0.0,0,0.0,0.0,all_tools,required,deepseek_flash,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,1,30,1,398522,8228,0.007239,95.17
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,2,25,0,562978,7615,0.007138,88.89
0.6667,0,1.0,0.5,all_tools,required,deepseek_flash,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,3,28,0,473930,9596,0.00931,110.22
1.0,1,1.0,1.0,all_tools,required,nemotron_super,12.068688124847148,174327,core/16,core,16,1,14,0,121793,46744,0.02905,785.31
1.0,1,1.0,1.0,all_tools,required,nemotron_super,12.068688124847148,174327,core/16,core,16,2,7,0,31468,18498,0.010074,234.75
1.0,1,1.0,1.0,all_tools,required,nemotron_super,12.068688124847148,174327,core/16,core,16,3,8,0,32968,12353,0.007743,142.79
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.506545154005941,99364,core/20,core,20,1,4,0,26267,15054,0.008254,302.89
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.506545154005941,99364,core/20,core,20,2,9,0,52204,19021,0.012046,369.21
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.506545154005941,99364,core/20,core,20,3,7,0,50651,15216,0.010392,183.2
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.579980179515003,5324,fastapi/17,fastapi,17,1,10,0,96576,30203,0.02029,512.16
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.579980179515003,5324,fastapi/17,fastapi,17,2,18,0,227871,71004,0.047771,861.83
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.579980179515003,5324,fastapi/17,fastapi,17,3,12,0,152232,47064,0.031765,721.86
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.518991573357617,5009,fastapi/20,fastapi,20,1,21,0,244210,53802,0.042279,889.82
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.518991573357617,5009,fastapi/20,fastapi,20,2,12,0,111902,22909,0.018675,391.66
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.518991573357617,5009,fastapi/20,fastapi,20,3,17,0,203716,40032,0.033329,574.38
0.5,0,1.0,0.3333,all_tools,required,nemotron_super,8.482187582217422,4828,fastapi/9,fastapi,9,1,16,0,88723,37043,0.022359,435.68
0.5,0,1.0,0.3333,all_tools,required,nemotron_super,8.482187582217422,4828,fastapi/9,fastapi,9,2,12,0,82190,35246,0.021085,609.11
0.5,0,1.0,0.3333,all_tools,required,nemotron_super,8.482187582217422,4828,fastapi/9,fastapi,9,3,15,0,99614,41182,0.02494,484.87
1.0,1,1.0,1.0,all_tools,required,nemotron_super,8.808369153122275,6690,flask/18,flask,18,1,10,0,87237,24909,0.017379,267.89
1.0,1,1.0,1.0,all_tools,required,nemotron_super,8.808369153122275,6690,flask/18,flask,18,2,13,0,133133,22920,0.020484,303.14
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,8.808369153122275,6690,flask/18,flask,18,3,18,0,218736,32551,0.031613,426.75
1.0,1,1.0,1.0,all_tools,required,nemotron_super,8.899457906353966,7328,flask/3,flask,3,1,9,0,63867,12072,0.010257,147.68
1.0,1,1.0,1.0,all_tools,required,nemotron_super,8.899457906353966,7328,flask/3,flask,3,2,9,0,62095,10088,0.009313,141.84
1.0,1,1.0,1.0,all_tools,required,nemotron_super,8.899457906353966,7328,flask/3,flask,3,3,11,0,91504,18086,0.015012,330.18
1.0,1,1.0,1.0,all_tools,required,nemotron_super,8.827468112520654,6819,flask/6,flask,6,1,5,0,38677,15285,0.009402,243.35
1.0,1,1.0,1.0,all_tools,required,nemotron_super,8.827468112520654,6819,flask/6,flask,6,2,8,0,72434,20783,0.01447,267.74
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.827468112520654,6819,flask/6,flask,6,3,11,0,163676,29029,0.025524,380.77
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,1,7,0,25696,18389,0.00954,396.2
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,2,10,0,47430,26299,0.014551,354.52
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,3,14,0,135562,53281,0.032835,451.75
0.4,0,1.0,0.25,all_tools,required,nemotron_super,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,1,14,0,82380,21467,0.015589,484.36
0.4,0,1.0,0.25,all_tools,required,nemotron_super,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,2,24,0,190426,34442,0.029963,575.69
0.4,0,1.0,0.25,all_tools,required,nemotron_super,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,3,26,0,209449,23128,0.027054,264.28
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,1,20,0,253584,68807,0.049077,849.73
0.6667,1,0.5,1.0,all_tools,required,nemotron_super,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,2,22,0,300827,80309,0.057694,814.4
0.0,0,0.0,0.0,all_tools,required,nemotron_super,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,3,11,0,85522,23400,0.016629,431.86
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.196231790580173,26802,keras/12,keras,12,1,8,0,31434,17293,0.009589,224.98
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.196231790580173,26802,keras/12,keras,12,2,7,0,24844,20815,0.010438,252.7
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.196231790580173,26802,keras/12,keras,12,3,7,0,21662,10765,0.006147,141.33
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.349134450277123,31230,keras/5,keras,5,1,15,0,231204,57385,0.042606,803.83
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.349134450277123,31230,keras/5,keras,5,2,8,0,71299,12192,0.010937,148.6
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.349134450277123,31230,keras/5,keras,5,3,18,0,284553,35872,0.038536,381.86
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.444153492313001,34343,keras/9,keras,9,1,10,0,95429,29867,0.020058,383.55
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.444153492313001,34343,keras/9,keras,9,2,9,0,56608,23964,0.014397,357.27
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.444153492313001,34343,keras/9,keras,9,3,4,0,25998,11725,0.0069,131.5
0.0,0,0.0,0.0,all_tools,required,nemotron_super,9.61953186182516,15056,localstack/19,localstack,19,1,16,0,88921,9912,0.011523,132.29
0.0,0,0.0,0.0,all_tools,required,nemotron_super,9.61953186182516,15056,localstack/19,localstack,19,2,14,0,62120,8346,0.008619,101.72
0.0,0,0.0,0.0,all_tools,required,nemotron_super,9.61953186182516,15056,localstack/19,localstack,19,3,9,0,76477,4128,0.008152,49.32
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.563155506021905,38683,localstack/2,localstack,2,1,16,0,170522,33679,0.027966,490.51
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.563155506021905,38683,localstack/2,localstack,2,2,20,0,229469,37033,0.034318,452.18
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.563155506021905,38683,localstack/2,localstack,2,3,17,0,184288,30161,0.027729,278.53
1.0,1,1.0,1.0,all_tools,required,nemotron_super,9.860214640302662,19153,localstack/9,localstack,9,1,11,0,66394,41351,0.022184,465.7
1.0,1,1.0,1.0,all_tools,required,nemotron_super,9.860214640302662,19153,localstack/9,localstack,9,2,12,0,76402,41731,0.023187,504.0
1.0,1,1.0,1.0,all_tools,required,nemotron_super,9.860214640302662,19153,localstack/9,localstack,9,3,10,0,127178,34996,0.024809,669.27
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,11.189312196300184,72353,pandas/26,pandas,26,1,30,0,448241,9407,0.041863,158.27
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.189312196300184,72353,pandas/26,pandas,26,2,30,1,472870,8698,0.043673,185.8
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,11.189312196300184,72353,pandas/26,pandas,26,3,30,1,513997,11123,0.048139,171.21
0.0,0,0.0,0.0,all_tools,required,nemotron_super,11.270446177349276,78468,pandas/35,pandas,35,1,30,1,291730,27146,0.035655,466.4
0.0,0,0.0,0.0,all_tools,required,nemotron_super,11.270446177349276,78468,pandas/35,pandas,35,2,30,1,322372,17496,0.0344,221.79
0.0,0,0.0,0.0,all_tools,required,nemotron_super,11.270446177349276,78468,pandas/35,pandas,35,3,30,1,285151,7761,0.027342,204.66
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,12.08721590866289,177587,pandas/38,pandas,38,1,5,0,33139,10330,0.006949,127.5
0.5,0,0.5,0.5,all_tools,required,nemotron_super,12.08721590866289,177587,pandas/38,pandas,38,2,7,0,63392,26693,0.016066,422.93
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,12.08721590866289,177587,pandas/38,pandas,38,3,5,0,38565,17353,0.010219,398.11
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.883015959814806,53264,pandas/44,pandas,44,1,6,0,74294,9346,0.010053,109.94
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.883015959814806,53264,pandas/44,pandas,44,2,13,0,192630,24485,0.026168,363.77
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.883015959814806,53264,pandas/44,pandas,44,3,18,0,153341,33804,0.026556,358.28
0.8,0,1.0,0.6667,all_tools,required,nemotron_super,9.346705246496699,11461,requests/12,requests,12,1,13,0,97182,22897,0.017419,346.63
0.8,0,1.0,0.6667,all_tools,required,nemotron_super,9.346705246496699,11461,requests/12,requests,12,2,10,0,60157,12975,0.010303,178.39
0.8,0,1.0,0.6667,all_tools,required,nemotron_super,9.346705246496699,11461,requests/12,requests,12,3,25,0,266586,41876,0.03941,499.44
1.0,1,1.0,1.0,all_tools,required,nemotron_super,9.348274558065496,11479,requests/13,requests,13,1,8,0,42707,22898,0.012789,374.48
1.0,1,1.0,1.0,all_tools,required,nemotron_super,9.348274558065496,11479,requests/13,requests,13,2,15,0,80790,18990,0.014463,352.43
1.0,1,1.0,1.0,all_tools,required,nemotron_super,9.348274558065496,11479,requests/13,requests,13,3,11,0,67015,27993,0.016893,329.62
1.0,1,1.0,1.0,all_tools,required,nemotron_super,7.958576903813898,2860,requests/7,requests,7,1,11,0,130448,34667,0.024955,468.21
1.0,1,1.0,1.0,all_tools,required,nemotron_super,7.958576903813898,2860,requests/7,requests,7,2,7,0,69147,10479,0.010069,145.54
1.0,1,1.0,1.0,all_tools,required,nemotron_super,7.958576903813898,2860,requests/7,requests,7,3,7,0,24184,12482,0.007048,279.15
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.031000872835088,22720,rich/1,rich,1,1,12,0,150085,11188,0.017232,151.96
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.031000872835088,22720,rich/1,rich,1,2,7,0,37122,4750,0.005055,84.93
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.031000872835088,22720,rich/1,rich,1,3,10,0,59500,12151,0.009918,291.54
0.4,0,1.0,0.25,all_tools,required,nemotron_super,10.051648903516648,23194,rich/12,rich,12,1,8,0,66929,12107,0.010532,161.61
0.0,0,0.0,0.0,all_tools,required,nemotron_super,10.051648903516648,23194,rich/12,rich,12,2,15,0,143543,29754,0.024103,520.02
0.4,0,1.0,0.25,all_tools,required,nemotron_super,10.051648903516648,23194,rich/12,rich,12,3,9,0,89191,25101,0.017622,344.8
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.039939675671627,22924,rich/8,rich,8,1,9,0,57621,9659,0.008761,148.86
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.039939675671627,22924,rich/8,rich,8,2,8,0,54021,12894,0.009749,172.44
1.0,1,1.0,1.0,all_tools,required,nemotron_super,10.039939675671627,22924,rich/8,rich,8,3,7,0,44956,14968,0.009808,114.05
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,1,14,0,49742,14520,0.010036,147.0
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,2,11,0,40701,10062,0.007484,139.39
0.6667,0,1.0,0.5,all_tools,required,nemotron_super,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,3,19,0,127194,26856,0.021554,595.56
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,1,22,0,512283,32581,0.056576,507.04
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,2,12,0,184328,8200,0.018948,109.36
0.0,0,0.0,0.0,all_tools,required,nemotron_super,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,3,30,1,680711,15258,0.063964,181.44
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,1,8,0,59010,10075,0.009046,147.48
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,2,9,0,54528,27030,0.015447,507.07
1.0,1,1.0,1.0,all_tools,required,nemotron_super,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,3,8,0,54021,17695,0.01167,192.19
1.0,1,1.0,1.0,all_tools,required,nemotron_super,9.796458979777604,17970,scrapy/20,scrapy,20,1,7,0,43735,5934,0.006091,84.11
